,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
165515,52,1,15,5570,6260,275.570689908612,246.3153819024977,200.71240739626293,206.31082094158245,1991.143264565532,8775
165589,52,1,15,5644,5639,195.39596061668442,96.56074831665806,141.51389785059172,180.8940814005493,1464.9873056752845,8775
166317,52,1,15,6372,13610,342.72171091746327,102.67906587730081,187.3485655676097,259.9465653937238,2116.11170232455,8775
166322,52,1,15,6377,5934,107.0112391671971,60.81676775136156,64.83130063636202,81.61977648660232,896.4241439158344,8775
166506,52,1,15,6561,3508,198.28027873100123,80.13512038543155,103.06809301031637,146.37393717177025,1147.2113949818422,8775
175402,52,1,16,5459,93949,153.45269589192185,88.05257482261985,80.52494287483661,180.51746415275878,923.7684729781852,8776
175513,52,1,16,5570,7469,270.5758799062887,193.87065676352975,177.31091054985498,217.80325252280628,1870.0247210773177,8776
175587,52,1,16,5644,25868,250.23317261800136,97.90914562829084,155.1983329294644,206.58773038619722,1600.1490078852069,8776
176315,52,1,16,6372,13410,324.2064558175877,76.78028459087807,217.36776877921795,273.67113631774373,1811.675731438645,8776
176320,52,1,16,6377,2772,117.54535611463163,45.322627778229034,59.90594036458789,77.75516284098217,902.2948353716703,8776
176504,52,1,16,6561,1451,202.6290703039723,95.90833811808446,125.7352480591626,155.14698815085836,1207.4519138016765,8776
185400,52,1,17,5459,6503,131.7934568159059,101.4685582246932,67.0299693805201,126.64161698587392,776.914970422074,8777
185511,52,1,17,5570,6292,291.5328827086069,156.89036422967564,178.52866830300192,190.98262555065,1773.1068764795912,8777
185585,52,1,17,5644,3694,231.74409810969524,107.99600695841178,163.45183718719903,150.06927018446004,1768.9349553576312,8777
186313,52,1,17,6372,10415,338.2892022808822,223.0951896114728,203.53725201697895,245.2297425701341,2060.660355484064,8777
186318,52,1,17,6377,3575,100.64743292497663,53.47199851130928,58.85651291999971,62.19249698175306,891.8770725959653,8777
186502,52,1,17,6561,3038,164.87648660017368,60.461192920856156,104.52209355843638,133.66702546241441,1040.235664233114,8777
195398,52,1,18,5459,94730,119.9108897308405,74.37327454577053,64.7038428816401,88.93886985059977,771.3939970436235,8778
195509,52,1,18,5570,6071,296.91203599347654,226.3346246807018,143.1346829663529,147.73735913059295,1937.3840197248542,8778
195583,52,1,18,5644,3041,195.95720820571512,117.459933887759,153.04973486181382,171.75979395747189,1822.2016869475185,8778
196311,52,1,18,6372,7968,326.31133404987986,78.55537309262803,165.7234791868067,229.93843659136138,2261.865389688643,8778
196316,52,1,18,6377,2024,102.29661890162281,47.43148215764138,52.04900542921713,52.56538960454267,834.9261964241673,8778
196500,52,1,18,6561,2439,188.6000090983138,117.49150159011728,95.19380214913448,114.93431149476547,1179.1555296112992,8778
205396,52,1,19,5459,92286,72.24225560954632,72.48440019529114,43.720560226266606,51.6803512718281,789.2969155403118,8779
205507,52,1,19,5570,3835,189.437830806844,116.97715041215588,78.38368586095777,101.52062374493971,1783.7089432714652,8779
205581,52,1,19,5644,6007,179.16621096816633,104.82345292659721,83.74953896339848,87.78152761362495,1600.5218852379317,8779
206309,52,1,19,6372,9019,217.29731450996636,98.7999718238906,94.54161956797793,158.109518163736,2225.2657957256733,8779
206314,52,1,19,6377,966,78.77477463054096,64.50585300705677,23.455511972717876,27.735471807003123,780.6114512623737,8779
206498,52,1,19,6561,2543,110.68338019100464,83.63971695982856,73.06220758534755,54.051897374634365,1082.8261522684625,8779
215394,52,1,20,5459,90917,70.81629301639494,70.27021242717511,22.41945999015329,31.008828165788138,858.9019896622098,8780
215505,52,1,20,5570,3814,188.39656076975393,136.65971042761535,40.34040527830834,60.832947586344204,1721.3811189843818,8780
215579,52,1,20,5644,3160,129.88505847587487,76.84508439664648,49.33914203739588,47.32023491322896,1544.8402761301681,8780
216307,52,1,20,6372,2930,239.09609709214214,136.6994036762607,85.78120366065596,128.3322708982408,2411.416751715078,8780
216312,52,1,20,6377,879,57.71224095791898,48.78968506775454,14.64369114749383,19.750299541777263,693.3313800866406,8780
216496,52,1,20,6561,21949,82.228033992392,56.42257516253082,29.95950182844186,45.16418727277884,1171.3506619729164,8780
225392,52,1,21,5459,2509,53.67089313419122,58.41112233140929,19.62795160189335,26.374322510160248,743.3571788358656,8781
225503,52,1,21,5570,5446,135.44576217217613,129.485265338341,31.508279859478098,33.806289639127,1785.820866085361,8781
225577,52,1,21,5644,4460,142.04204760059125,93.3042851499984,36.38920277845928,43.14947426012771,1459.9041249199631,8781
226305,52,1,21,6372,3693,244.89165167450975,111.37942932566949,48.45675047479122,114.29464156033089,2452.710688220664,8781
226310,52,1,21,6377,2135,63.151377736433716,67.79746764938615,9.705646841701055,12.125906083872385,725.1808511459114,8781
226494,52,1,21,6561,2332,139.11578805015088,83.10837619681942,18.82072199980219,26.753982706173744,1164.6666634999885,8781
235390,52,1,22,5459,1433,41.46188629976656,49.25818629121309,15.578030110393506,30.653841066148015,639.4485562292865,8782
235501,52,1,22,5570,2664,191.7069492510596,167.0880541164395,33.87061624685502,38.12198329493986,1906.266795237347,8782
235575,52,1,22,5644,4603,98.70445199199331,94.24675434761876,31.772189061035878,32.05694354384855,1550.1396960358052,8782
236303,52,1,22,6372,6265,145.29557988052346,136.46054946903197,61.581082422942956,76.2523337422709,2257.776479445935,8782
236308,52,1,22,6377,3484,51.00719388027188,45.157158616888296,11.0128309514425,12.552761130799626,736.5970479785921,8782
236492,52,1,22,6561,1700,111.05217811541826,63.471339751083605,16.84775767997429,32.42550245428499,1237.2617873136487,8782
5454,52,1,23,5459,887,47.7808187250437,50.28855343900935,10.564559433381344,37.405808750563516,552.1190979209915,8783
5565,52,1,23,5570,2574,149.7226778646015,93.26405082929777,37.258238798319994,20.34312482039872,1737.9091061755307,8783
5639,52,1,23,5644,1584,81.75928578402197,53.61388838224975,32.49001782034309,38.24321911312905,1339.594378075792,8783
6367,52,1,23,6372,6783,196.23736935308636,164.17035629267474,45.97330405705875,76.12774427595423,2003.1719830996726,8783
6372,52,1,23,6377,1992,40.171497981925604,41.31070847360814,6.421288225311744,10.277604640083716,629.6674105235737,8783
6556,52,1,23,6561,2824,90.46075471149689,55.12874316036795,33.218804795745356,28.4919911529498,1099.4403612894541,8783
15449,52,2,0,5459,88714,21.18052573659441,37.419269400824646,6.931764168672011,20.461925468325166,440.0090217097027,8784
15560,52,2,0,5570,3031,77.30389831225949,67.97264911902741,18.159627095835123,16.08641392266651,1424.464857708455,8784
15634,52,2,0,5644,1811,45.63833209846085,41.47502361151065,9.879452357420849,13.272329028313441,1073.2983467698168,8784
16362,52,2,0,6372,7491,169.14960687860486,209.90821182004723,13.163500939940931,25.224126927562185,1776.342871576974,8784
16367,52,2,0,6377,1161,22.167069965634656,29.52002722253092,3.777721508613142,5.498923480210166,561.7193106900086,8784
16551,52,2,0,6561,969,63.31891444236712,41.30289186286772,27.081831033781054,22.814242369181677,948.7060186583294,8784
25444,52,2,1,5459,88643,6.93244930456493,29.481737555781727,2.7783170481053894,14.643085603175638,387.79377160820525,8785
25555,52,2,1,5570,970,44.04920794776332,48.34715594521642,4.870416371701692,4.070815568085974,991.7058747495606,8785
25629,52,2,1,5644,536,39.62931969987234,40.78898598149102,4.698949711162116,3.6218672509904657,924.9524889320569,8785
26357,52,2,1,6372,4779,43.20644368266531,21.40248398007882,3.793838450005026,15.963944619986455,1660.4053706705263,8785
26362,52,2,1,6377,1092,5.77394722577014,3.7776486211863576,0.7126833871527651,0.8483866206691626,497.96741807143246,8785
26546,52,2,1,6561,1440,37.802636389984855,22.13596371259254,3.7751672766049627,5.71630450245289,760.1037165039902,8785
35418,52,2,2,5459,88868,4.45055294681243,26.33548159031864,3.1646932666676673,5.852623212906132,364.144660998953,8786
35529,52,2,2,5570,2880,11.521130648900881,25.520209632802985,2.529686665450962,1.7140314532050986,926.6913360648996,8786
35603,52,2,2,5644,1846,2.8687720418087,19.312662469143994,1.9242097808408476,1.1992421242221099,802.674153664041,8786
36331,52,2,2,6372,824,18.992305164410073,5.504049621288853,5.8031917783892375,2.8666425676161387,1335.0462672435706,8786
36336,52,2,2,6377,651,6.291135247255266,5.30197890789979,0.3690938313657152,0.12991611168558667,442.92421529957966,8786
36520,52,2,2,6561,521,12.186234182679396,3.9444684643995727,4.840293509878695,5.033490623157911,710.5326136927798,8786
45392,52,2,3,5459,88505,3.323906828377017,27.7958671623121,2.0210158738972486,1.161446250267705,369.2637198758676,8787
45503,52,2,3,5570,603,12.422593933915696,9.905733586228592,1.3214131887649874,0.4364117629049937,835.3486777710872,8787
45577,52,2,3,5644,1654,4.002977051964189,13.987291759027345,0.8505644769364318,5.736190259093662,703.9741833348321,8787
46305,52,2,3,6372,810,7.784081594556422,1.4117273949203024,0.6881386639315484,4.232798021381757,1102.032379929451,8787
46310,52,2,3,6377,404,1.422213196437185,0.12991611168558667,0.554109422020168,0.43182688009586356,396.07620009327104,8787
46494,52,2,3,6561,289,2.644628962166534,0.8747336840527862,0.8747336840527862,1.9407114563407912,664.091831541098,8787
55380,52,2,4,5459,88604,2.3834359507594716,26.929511604094575,1.2491334388436865,0.8474664069097885,356.08700707531716,8788
55491,52,2,4,5570,854,7.009863818017407,10.201541792136721,2.114040395822659,3.500060283282987,812.5604511747896,8788
55565,52,2,4,5644,399,5.0482289869151185,3.891387561650534,0.14279975877067147,1.6152677579103856,666.4919022084938,8788
56293,52,2,4,6372,3327,20.04464144275841,2.071435853376314,2.685017610920768,9.066639177017445,929.2579687478433,8788
56298,52,2,4,6377,495,0.5334549183291233,0.23917771968012855,0.0,0.8819001685048111,374.00523509926,8788
56482,52,2,4,6561,587,3.3119442989443137,5.8240746622895125,8.880487277828447,1.6636273769327008,661.9184921026143,8788
65372,52,2,5,5459,89271,2.9629554039709984,28.30805723071158,0.843269418588462,7.024647550880763,370.0863946512603,8789
65483,52,2,5,5570,1908,14.832423658681627,11.96934019413951,4.058286497935512,2.606746441398779,814.6940078545754,8789
65557,52,2,5,5644,1544,14.091748380590003,11.516749315870193,1.9442147231741298,5.803616545263057,666.8498707816874,8789
66285,52,2,5,6372,2990,19.076979158468905,10.126103601873748,3.9877779456696105,6.484844481390745,880.6083202431623,8789
66290,52,2,5,6377,555,1.4780822130630653,0.6220620226326203,1.3680510674115092,0.12991611168558667,360.06288663886806,8789
66474,52,2,5,6561,2121,4.043589713739267,2.538361060985487,3.965559825825908,2.3853874793503462,677.1290416525685,8789
75368,52,2,6,5459,90089,9.107203376432652,29.388765576401635,3.9048981194502628,6.077523050504318,399.4197564249676,8790
75479,52,2,6,5570,2140,33.63027335784559,20.633076724669984,5.854737742470966,4.818691465273645,910.2346459360804,8790
75553,52,2,6,5644,955,37.2916402228027,12.056881743879662,4.325134977474218,15.136924299465138,747.5463523099486,8790
76281,52,2,6,6372,5246,37.46345722796361,24.646055750595586,4.475750625907038,19.73984734187457,993.1864172164818,8790
76286,52,2,6,6377,610,10.335881538555173,3.910398879589426,2.436673714170978,2.5029253496842427,417.9659660761175,8790
76470,52,2,6,6561,11294,16.412103097998568,6.461484242492626,3.6893272854320913,2.721860949483508,705.3747726353073,8790
85366,52,2,7,5459,89107,41.47832902326969,60.66254803451515,11.38272519293489,11.285142026748321,407.8899856628128,8791
85477,52,2,7,5570,1739,110.69358421542437,68.71756349241166,13.985093856628893,17.432896690690562,1092.6046323558905,8791
85551,52,2,7,5644,3505,100.7032534656615,28.545359223920045,13.452115041422914,23.225081434137113,855.537333267707,8791
86279,52,2,7,6372,5221,132.54063422529023,34.506576455128666,16.604306776486013,43.27651810111633,1125.3351062985057,8791
86284,52,2,7,6377,3059,49.3251094161633,20.45454684383327,7.354977816959862,12.100968951740668,462.6708995380304,8791
86468,52,2,7,6561,4510,110.72532734178677,47.64179014681749,11.965522244908367,9.998513535239455,769.5618137262622,8791
95364,52,2,8,5459,4952,95.01106766191134,99.8921922219894,26.85618270135592,39.54531998303634,451.6699397740743,8792
95475,52,2,8,5570,7465,299.4727697293177,209.6269011985125,75.29583578866406,84.73188088699102,1289.1804917114314,8792
95549,52,2,8,5644,3069,175.70369451820116,130.26443396523334,60.89766871619489,62.9296080210244,1057.007348239241,8792
96277,52,2,8,6372,10384,246.72505453445734,118.32073678783773,56.58521561305913,143.04231793325448,1347.9804687993078,8792
96282,52,2,8,6377,2636,110.40038188139835,80.22187482055712,23.869366386575905,29.163509928233882,549.5241961871094,8792
96466,52,2,8,6561,4472,200.54112440155612,102.13148520077675,37.39326051434071,48.48958625865783,1168.2324105190323,8792
105362,52,2,9,5459,94565,140.8460174857517,132.84545111052321,47.28341453621268,74.5023678172777,508.4637051709986,8793
105473,52,2,9,5570,7091,430.3204290299598,305.87734504863033,142.3905557921195,194.09994942361155,1441.0340442107604,8793
105547,52,2,9,5644,6594,321.3440844465321,221.48320986505257,151.84439971079019,168.63687635392787,1413.2346214620566,8793
106275,52,2,9,6372,11179,375.8121656765506,196.14747500299822,123.42691838988662,196.72240921818678,1421.2299517999986,8793
106280,52,2,9,6377,3213,165.90713391904848,118.87780065363098,48.318541513776175,67.98696427033008,657.244389348954,8793
106464,52,2,9,6561,5031,243.77292533578893,160.77638772170036,91.11150171431481,81.4417087622729,1066.8940119649076,8793
115360,52,2,10,5459,93099,115.92913782767286,105.25510894620575,63.949155916822875,108.82144539902617,646.9669679207451,8794
115471,52,2,10,5570,8208,498.31741486268163,306.22159497212334,203.0932033209863,194.6550183729222,1691.2265484485968,8794
115545,52,2,10,5644,5697,367.0384916243397,253.3450043348665,179.07679684581262,197.19338711457848,1700.7149147189311,8794
116273,52,2,10,6372,9937,445.222608698296,202.58878264788217,182.61360808851796,303.26447986092916,1601.1506612370429,8794
116278,52,2,10,6377,5443,164.93155938012154,127.6283347658393,66.13878135265995,80.4059640375646,755.0889218769715,8794
116462,52,2,10,6561,2922,269.3676625794162,242.51404325724647,111.50061765101837,146.4885834877362,1365.2829256699167,8794
125358,52,2,11,5459,182617,126.31800291764732,100.48645958919101,61.75348043215363,107.24640891923147,627.8623808372506,8795
125469,52,2,11,5570,6122,368.9879966272006,206.02957186971517,202.8696143568292,211.91304267913566,1789.4864085732245,8795
125543,52,2,11,5644,9481,354.6568579289311,261.00357230030994,199.59585038017133,226.21323338060222,1921.6824592031337,8795
126271,52,2,11,6372,13827,418.4161399885524,187.952115760384,165.12284005137047,309.64370484195894,1906.8757549398504,8795
126276,52,2,11,6377,92235,144.15825355092596,107.99155413179581,60.22684413732266,67.778637159922,840.1456415738405,8795
126460,52,2,11,6561,4384,285.26019180467847,148.77850447151135,138.79261392291625,141.05079655236673,1252.556049478036,8795
135356,52,2,12,5459,90536,85.49959809923953,73.71460031698417,29.341459654151567,42.59730320373286,690.3659169887253,8796
135467,52,2,12,5570,5110,239.95801276951192,167.04179359814407,84.59506783098948,103.9305892731775,1396.4264365921883,8796
135541,52,2,12,5644,5761,198.4631248209864,115.38972561318279,97.89523566980756,93.07482643654099,1604.492837489024,8796
136269,52,2,12,6372,12399,328.2984473177777,161.58665012948575,121.51645562137594,214.9956339705676,1851.5058993144366,8796
136274,52,2,12,6377,5006,84.96954238138899,61.737476296364825,30.97275377353843,36.491611250679604,788.5446382984142,8796
136458,52,2,12,6561,2985,195.2338306715352,133.99737120279855,64.43278471904071,66.52967091727776,1091.4020805627629,8796
145354,52,2,13,5459,91473,59.83598332328182,69.0145061541477,20.520181271835014,35.50607469501174,590.5208457196829,8797
145465,52,2,13,5570,9587,193.71278750731327,107.97542081429879,63.9120123258251,64.17994689579186,1533.4792888234274,8797
145539,52,2,13,5644,9622,153.23394640682207,134.57572362279274,55.76489931692214,71.61151339451189,1592.8256784802722,8797
