,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed,CO,NO2,NO,Benzene
21860,52,3,6,10,5644,0.010291800602704348,3.3687493470979613,0.2083732942615638,0.2373549187904447,112.55929413361031,52885.0,99.0,0.0,9.483333333333334,4.105555555555556,1.1,13.833333333333332,17.099999999999998,0.8597222222222223
21866,52,3,6,20,5644,2.8313741190355746,1.3658675421696125,0.09971112537182317,3.754375209158432,107.9324780003192,52886.0,99.0,0.0,9.466666666666667,4.044444444444444,1.1,14.466666666666667,17.8,0.8694444444444445
21872,52,3,6,30,5644,2.4448149398144907,0.6310635850270829,0.2219837764518888,1.109822799452991,113.66227669494523,52887.0,99.0,0.0,9.45,3.9833333333333334,1.1,15.1,18.5,0.8791666666666667
21878,52,3,6,40,5644,4.625884305852959,1.1978038470217909,0.9567312400796152,1.5622151893888725,123.461551504665,52888.0,99.0,0.0,9.433333333333334,3.922222222222222,1.1,15.733333333333333,19.2,0.8888888888888888
21884,52,3,6,50,5644,3.3438571233829197,0.2991333761154695,0.8883786703036167,2.7874651555057186,96.54119109750759,52889.0,99.0,0.0,9.416666666666668,3.8611111111111107,1.1,16.366666666666667,19.900000000000002,0.8986111111111111
21890,52,3,7,0,5644,5.117415498555575,1.488083699734875,0.09971112537182317,2.080577784353989,125.18525706209898,52890.0,99.0,0.0,9.4,3.7999999999999994,1.1,17.0,20.6,0.9083333333333333
21896,52,3,7,10,5644,7.8378617174082175,0.23221908353979026,0.18918694365574484,3.553514681214467,139.4399353163032,52891.0,99.0,0.0,9.416666666666668,3.883333333333333,1.1,16.5,20.01666666666667,0.9180555555555556
21902,52,3,7,20,5644,11.364927664379561,1.753099616070809,1.8451099103832325,4.385270859545111,111.51449360958419,52892.0,99.0,0.0,9.433333333333334,3.9666666666666663,1.1,16.0,19.433333333333334,0.9277777777777778
21908,52,3,7,30,5644,7.587126934464508,2.6995955490625225,3.644428776698708,3.8999338721128147,133.08631809591756,52893.0,99.0,0.0,9.45,4.05,1.1,15.5,18.85,0.9375
21914,52,3,7,40,5644,12.371680632904287,1.684320386021902,1.8095541734033769,8.816694171496176,153.32071039786908,52894.0,99.0,0.0,9.466666666666667,4.133333333333333,1.1,15.0,18.26666666666667,0.9472222222222222
21920,52,3,7,50,5644,17.728645792092188,5.600797552006512,1.2558646161950848,4.483060553928902,144.16437151552662,52895.0,99.0,0.0,9.483333333333334,4.216666666666667,1.1,14.5,17.683333333333334,0.9569444444444444
21926,52,3,8,0,5644,12.056956319746813,3.7240118009440364,6.056222455561845,8.509521111801316,136.3809917361003,52896.0,99.0,0.0,9.5,4.3,1.1,14.0,17.1,0.9666666666666667
21932,52,3,8,10,5644,9.83488543836425,2.7717021704036595,2.660378617445741,9.857203699676608,152.1959502509751,52897.0,99.0,0.0,9.516666666666666,4.144444444444444,1.1,14.466666666666667,17.583333333333336,0.976388888888889
21938,52,3,8,20,5644,16.40461422458179,2.999381559510113,2.5871099773869752,10.25386006139795,147.52926234736094,52898.0,99.0,0.0,9.533333333333333,3.988888888888889,1.1,14.933333333333334,18.066666666666666,0.9861111111111112
21944,52,3,8,30,5644,17.46320949599549,13.21084461353317,4.892314506235826,10.193480944600099,165.603200268768,52899.0,99.0,0.0,9.55,3.833333333333333,1.1,15.4,18.55,0.9958333333333333
21950,52,3,8,40,5644,10.096142984217039,12.548085857860777,7.8565491155914815,10.500561207083269,186.5529668845673,52900.0,99.0,0.0,9.566666666666666,3.6777777777777776,1.1,15.866666666666667,19.033333333333335,1.0055555555555555
21956,52,3,8,50,5644,15.064800022591735,14.29413823191359,11.274388784802618,15.184365601532381,178.27169945429313,52901.0,99.0,0.0,9.583333333333332,3.522222222222222,1.1,16.333333333333336,19.516666666666666,1.015277777777778
21962,52,3,9,0,5644,15.354245052872894,13.38971421752882,9.598841000837746,15.945379672526085,190.9742760119044,52902.0,99.0,0.0,9.6,3.3666666666666667,1.1,16.8,20.0,1.025
21968,52,3,9,10,5644,17.360909569017107,10.808884809450914,7.095783229672401,13.297273555849472,176.26010107680983,52903.0,99.0,0.0,9.533333333333333,3.2333333333333334,1.1,17.6,21.083333333333332,1.0347222222222223
21974,52,3,9,20,5644,15.188188652654604,11.91468183440435,13.48731179580748,14.005098739837374,189.5991774678028,52904.0,99.0,0.0,9.466666666666667,3.1,1.1,18.400000000000002,22.166666666666668,1.0444444444444445
21980,52,3,9,30,5644,25.346972870745343,13.485228644116411,13.68724759089489,18.518934326748713,184.5162138675679,52905.0,99.0,0.0,9.399999999999999,2.966666666666667,1.1,19.200000000000003,23.25,1.0541666666666667
21986,52,3,9,40,5644,22.41640834844172,13.147501771103485,10.36318842584918,15.726816217870775,197.75078701351703,52906.0,99.0,0.0,9.333333333333332,2.833333333333333,1.1,20.0,24.333333333333332,1.0638888888888889
21992,52,3,9,50,5644,31.3071903406814,13.27297192222302,14.686062056537269,22.393426916670798,188.89554869328973,52907.0,99.0,0.0,9.266666666666666,2.6999999999999997,1.1,20.8,25.416666666666664,1.073611111111111
21998,52,3,10,0,5644,41.624308718329225,28.470585196931182,19.217461951952206,28.19432609259133,190.54994965200783,52908.0,99.0,0.0,9.2,2.5666666666666664,1.1,21.6,26.5,1.0833333333333335
22004,52,3,10,10,5644,39.599789610381094,12.173387961189153,22.19406319539934,20.036983242564485,210.42015592831126,52909.0,99.0,0.0,9.283333333333333,2.561111111111111,1.1166666666666667,22.6,27.833333333333332,1.0930555555555554
22010,52,3,10,20,5644,22.623002132808463,13.434240608095875,18.592853783326312,21.37459375981227,170.1433831797259,52910.0,99.0,0.0,9.366666666666665,2.5555555555555554,1.1333333333333333,23.6,29.166666666666668,1.1027777777777779
22016,52,3,10,30,5644,30.37705624295125,14.58519823882246,13.288456486268348,17.679726306732054,195.0807133069925,52911.0,99.0,0.0,9.45,2.55,1.15,24.6,30.5,1.1125
22022,52,3,10,40,5644,27.58066779003372,18.96510493817232,20.888584564420317,22.10336744177198,198.09399220773184,52912.0,99.0,0.0,9.533333333333333,2.5444444444444447,1.1666666666666667,25.6,31.833333333333332,1.1222222222222222
22028,52,3,10,50,5644,16.40691691791061,25.6118257945383,18.912373551523608,19.296877096285762,196.87333379416492,52913.0,99.0,0.0,9.616666666666665,2.538888888888889,1.1833333333333333,26.6,33.166666666666664,1.1319444444444444
22034,52,3,11,0,5644,30.101322985555967,16.27578495640049,18.756928418357166,22.647150397372588,189.5252088811481,52914.0,99.0,0.0,9.7,2.5333333333333337,1.2,27.6,34.5,1.1416666666666666
22040,52,3,11,10,5644,30.147619860724788,11.365550664421711,21.08124011885113,19.906930796446947,241.59751474688844,52915.0,99.0,0.0,9.766666666666666,2.7833333333333337,1.2,27.200000000000003,34.28333333333333,1.151388888888889
22046,52,3,11,20,5644,12.024410912101619,11.193550450234287,19.984110395858664,15.010605007364905,235.38454809653655,52916.0,99.0,0.0,9.833333333333332,3.0333333333333337,1.2,26.8,34.06666666666667,1.161111111111111
22052,52,3,11,30,5644,26.950046287365193,13.45758324270919,13.896012727919958,22.208290975441546,241.65090380715577,52917.0,99.0,0.0,9.899999999999999,3.283333333333333,1.2,26.4,33.85,1.1708333333333334
22058,52,3,11,40,5644,38.54720448892985,18.06759630269653,13.23249545177307,21.05042513336528,281.2423434645771,52918.0,99.0,0.0,9.966666666666667,3.533333333333333,1.2,26.0,33.63333333333333,1.1805555555555556
22064,52,3,11,50,5644,18.20217162309197,11.050303401686463,14.77438195659996,14.046627464299199,203.1800473857151,52919.0,99.0,0.0,10.033333333333333,3.783333333333333,1.2,25.6,33.41666666666667,1.1902777777777778
22070,52,3,12,0,5644,23.693790386527237,4.15608807052782,11.067055735561542,17.161569579716225,236.043206832296,52920.0,99.0,0.0,10.1,4.033333333333333,1.2,25.2,33.2,1.2
22076,52,3,12,10,5644,18.25591188391584,8.247360954530944,15.162843346460345,10.566437191815906,228.3046900202003,52921.0,99.0,0.0,10.1,3.844444444444444,1.2,26.7,35.733333333333334,1.2097222222222221
22082,52,3,12,20,5644,14.214019034203027,5.984393224559499,12.555345144844035,14.040837878371706,224.7854822436154,52922.0,99.0,0.0,10.1,3.6555555555555554,1.2,28.2,38.266666666666666,1.2194444444444446
22088,52,3,12,30,5644,19.06171557659556,6.119834665320077,8.670936096979338,9.843033880436998,232.55734470379315,52923.0,99.0,0.0,10.1,3.466666666666667,1.2,29.700000000000003,40.8,1.2291666666666665
22094,52,3,12,40,5644,15.39316711305567,8.646638760059638,8.300031128829472,7.383719378239155,253.0813441819773,52924.0,99.0,0.0,10.1,3.2777777777777777,1.2,31.200000000000003,43.333333333333336,1.238888888888889
22100,52,3,12,50,5644,24.44545373482548,8.38706792526431,13.879204745690162,24.480480380206483,261.4808728416485,52925.0,99.0,0.0,10.1,3.0888888888888886,1.2,32.7,45.86666666666667,1.2486111111111111
22106,52,3,13,0,5644,21.68971564631547,10.591627601230913,9.401540052182595,13.43829718755784,237.20281511378482,52926.0,99.0,0.0,10.1,2.9,1.2,34.2,48.4,1.2583333333333333
22112,52,3,13,10,5644,20.504168032258814,12.730138911661635,12.253660654091144,15.109743834128802,224.58397275244945,52927.0,99.0,0.0,10.166666666666666,2.8555555555555556,1.2,33.06666666666667,46.21666666666667,1.2680555555555557
22118,52,3,13,20,5644,18.781020722210787,12.309452401991875,8.434859524549582,9.233859939859656,205.3493562421397,52928.0,99.0,0.0,10.233333333333333,2.811111111111111,1.2,31.933333333333334,44.03333333333333,1.2777777777777777
22124,52,3,13,30,5644,15.52904083634092,13.982938474037109,9.437765456941909,8.998596713889487,306.8177160912268,52929.0,99.0,0.0,10.3,2.7666666666666666,1.2,30.8,41.849999999999994,1.2875
22130,52,3,13,40,5644,16.60940867431415,13.477191026499233,6.159108090451664,17.95459471706505,559.0482182958579,52930.0,99.0,0.0,10.366666666666667,2.7222222222222223,1.2,29.666666666666668,39.666666666666664,1.2972222222222223
22136,52,3,13,50,5644,19.10604637385799,6.621665053008611,16.839449568369652,11.912837851495205,244.18921108793603,52931.0,99.0,0.0,10.433333333333334,2.6777777777777776,1.2,28.53333333333333,37.483333333333334,1.3069444444444445
22142,52,3,14,0,5644,11.049036304188176,2.252925585489838,16.686717120815757,11.94755115099759,271.04734370435347,52932.0,99.0,0.0,10.5,2.6333333333333333,1.2,27.4,35.3,1.3166666666666667
22148,52,3,14,10,5644,14.561979564028439,3.86411381223312,6.190826511817795,10.072779687851352,245.2757581007884,52933.0,99.0,0.0,10.483333333333334,2.5833333333333335,1.1833333333333333,27.016666666666666,34.58333333333333,1.3263888888888888
22154,52,3,14,20,5644,19.72845004950037,8.78505302633865,14.299574598903543,13.690860886986412,248.1292495063204,52934.0,99.0,0.0,10.466666666666667,2.533333333333333,1.1666666666666667,26.633333333333333,33.86666666666667,1.3361111111111112
22160,52,3,14,30,5644,7.704340140317857,1.81083490564214,8.829788101379734,8.202706844010072,232.9010147854437,52935.0,99.0,0.0,10.45,2.4833333333333334,1.15,26.25,33.15,1.3458333333333332
22166,52,3,14,40,5644,25.01188315223895,6.286074449595403,8.298040123290638,9.75691616799198,222.92876972929523,52936.0,99.0,0.0,10.433333333333334,2.4333333333333336,1.1333333333333333,25.866666666666667,32.43333333333333,1.3555555555555556
22172,52,3,14,50,5644,19.57355346114528,6.377990449670534,8.769697054007906,11.563594549370091,213.07255756352257,52937.0,99.0,0.0,10.416666666666668,2.3833333333333333,1.1166666666666667,25.483333333333334,31.716666666666665,1.3652777777777778
22178,52,3,15,0,5644,15.36935280595824,7.670821861014162,8.948390399620413,12.022285421901287,219.7914559779697,52938.0,99.0,0.0,10.4,2.3333333333333335,1.1,25.1,31.0,1.375
22184,52,3,15,10,5644,20.93691386438934,8.10891648600722,13.878709350866618,16.891743712270056,208.4049040542841,52939.0,99.0,0.0,10.116666666666667,2.4111111111111114,1.1166666666666667,26.96666666666667,33.516666666666666,1.3847222222222222
22190,52,3,15,20,5644,20.581125044670685,4.205251863955088,12.075070989762864,20.192948970460428,191.81228057441086,52940.0,99.0,0.0,9.833333333333334,2.488888888888889,1.1333333333333333,28.833333333333332,36.03333333333333,1.3944444444444444
22196,52,3,15,30,5644,22.796814033119716,4.260581382653469,10.483906472085867,12.13714763276176,214.34074663387852,52941.0,99.0,0.0,9.55,2.566666666666667,1.15,30.7,38.55,1.4041666666666668
22202,52,3,15,40,5644,14.224201757038715,11.708038043337025,11.902685271127448,9.6625068436907,185.7935584116832,52942.0,99.0,0.0,9.266666666666666,2.644444444444445,1.1666666666666667,32.56666666666666,41.06666666666667,1.4138888888888888
22208,52,3,15,50,5644,14.150625400810783,7.4920108651847235,13.833919051447628,6.514533142232133,220.314842372292,52943.0,99.0,0.0,8.983333333333333,2.7222222222222223,1.1833333333333333,34.43333333333333,43.583333333333336,1.4236111111111112
22214,52,3,16,0,5644,19.557137907105087,8.398516050679385,18.553711089447656,16.722511502179028,219.7648000876928,52944.0,99.0,0.0,8.7,2.8000000000000003,1.2,36.3,46.1,1.4333333333333333
22220,52,3,16,10,5644,11.818173990197243,17.613538303115785,15.453078641241474,16.705363784280323,252.71788589927985,52945.0,99.0,0.0,8.416666666666666,3.0055555555555555,1.2,34.699999999999996,44.31666666666667,1.4430555555555555
22226,52,3,16,20,5644,26.664860489482876,9.429702239595047,11.965278570933476,13.633119680205786,210.13624852662946,52946.0,99.0,0.0,8.133333333333333,3.2111111111111112,1.2,33.099999999999994,42.53333333333333,1.452777777777778
22232,52,3,16,30,5644,18.42901560493886,12.4837848600901,12.78516712737674,18.263176503378247,234.41067276428848,52947.0,99.0,0.0,7.85,3.416666666666667,1.2,31.5,40.75,1.4625
22238,52,3,16,40,5644,22.129393594656744,14.269826918335767,10.939022218042297,17.18090169378578,217.89499362420528,52948.0,99.0,0.0,7.566666666666666,3.6222222222222222,1.2,29.9,38.96666666666667,1.4722222222222223
22244,52,3,16,50,5644,20.00221114314784,17.44487106711607,10.487853978139327,12.490513420848586,217.472856296718,52949.0,99.0,0.0,7.283333333333333,3.8277777777777775,1.2,28.299999999999997,37.18333333333333,1.4819444444444445
22250,52,3,17,0,5644,16.19245264653481,6.390063040522865,9.559446630391983,15.200987361626352,226.3352382057004,52950.0,99.0,0.0,7.0,4.033333333333333,1.2,26.7,35.4,1.4916666666666667
22256,52,3,17,10,5644,23.028852134313716,8.80040140873834,12.430618899242079,15.848528868242884,226.57121797512383,52951.0,99.0,0.0,6.966666666666667,4.022222222222222,1.1833333333333333,26.166666666666664,34.35,1.5013888888888889
22262,52,3,17,20,5644,15.586459249895231,4.4370867369337015,11.702581114904618,18.18998264746152,216.0551313072869,52952.0,99.0,0.0,6.933333333333334,4.011111111111111,1.1666666666666667,25.633333333333333,33.3,1.511111111111111
22268,52,3,17,30,5644,15.644409572223193,7.6807988022763585,10.518453384633624,17.96063177946472,217.75417598229885,52953.0,99.0,0.0,6.9,4.0,1.15,25.1,32.25,1.5208333333333333
22274,52,3,17,40,5644,19.22756986840063,5.5147379354257415,8.469626087330012,18.44664716843661,237.00698650829574,52954.0,99.0,0.0,6.866666666666666,3.9888888888888885,1.1333333333333333,24.566666666666666,31.2,1.5305555555555557
22280,52,3,17,50,5644,14.390702862088332,6.7604690961150125,8.90285369407055,15.828596030651493,220.19977100668808,52955.0,99.0,0.0,6.833333333333333,3.9777777777777774,1.1166666666666667,24.03333333333333,30.15,1.5402777777777779
22286,52,3,18,0,5644,11.027993315128038,2.702062476637596,9.087057230363238,14.788534233129356,224.8758011837398,52956.0,99.0,0.0,6.8,3.9666666666666663,1.1,23.5,29.1,1.55
22292,52,3,18,10,5644,23.562923736921878,6.518397810460187,13.071147683954838,11.534238098719426,224.29261368998039,52957.0,99.0,0.0,6.9,3.7666666666666666,1.1166666666666667,25.316666666666666,31.416666666666668,1.5597222222222222
22298,52,3,18,20,5644,12.419579702912733,10.061636157986024,7.7020334919098845,12.318199147455983,226.290132225781,52958.0,99.0,0.0,7.0,3.5666666666666664,1.1333333333333333,27.133333333333333,33.733333333333334,1.5694444444444444
22304,52,3,18,30,5644,14.294732858189645,9.283026115854991,11.523865712850645,19.3824422751587,226.45060214210065,52959.0,99.0,0.0,7.1,3.3666666666666667,1.15,28.95,36.05,1.5791666666666666
22310,52,3,18,40,5644,14.909310133773985,6.434497094193821,11.321995781458304,8.424570109824952,216.32632444605483,52960.0,99.0,0.0,7.2,3.166666666666667,1.1666666666666667,30.766666666666666,38.36666666666667,1.588888888888889
22316,52,3,18,50,5644,12.22446825446717,6.303604852055155,13.728586910940065,8.857184260416751,214.3360362930647,52961.0,99.0,0.0,7.300000000000001,2.966666666666667,1.1833333333333333,32.58333333333333,40.68333333333334,1.5986111111111112
22322,52,3,19,0,5644,18.883107088198077,7.846811175183389,8.3865081478604,11.056638918606332,205.4486637641996,52962.0,99.0,0.0,7.4,2.766666666666667,1.2,34.4,43.0,1.6083333333333334
22328,52,3,19,10,5644,18.517036717043787,8.561873667503512,12.79223441420616,10.1963502764878,222.82532568891773,52963.0,99.0,0.0,7.333333333333334,2.4777777777777783,1.2166666666666666,36.8,46.53333333333333,1.6180555555555556
22334,52,3,19,20,5644,20.46973066198974,3.9931393141313185,7.636228771054318,14.305547645071748,206.49874470661769,52964.0,99.0,0.0,7.266666666666667,2.188888888888889,1.2333333333333334,39.199999999999996,50.06666666666667,1.6277777777777778
22340,52,3,19,30,5644,13.814237783870285,5.4589165532350385,9.529433258834297,13.884555024714079,224.66754364186409,52965.0,99.0,0.0,7.2,1.9000000000000004,1.25,41.599999999999994,53.6,1.6375
22346,52,3,19,40,5644,7.808391626350988,2.384051759972289,8.75475844555414,10.397733868475491,214.5416219462929,52966.0,99.0,0.0,7.133333333333334,1.6111111111111114,1.2666666666666666,44.0,57.13333333333333,1.6472222222222221
22352,52,3,19,50,5644,13.236872877385236,2.4021937420774058,7.0850769157527695,11.045495431915851,211.1054845226389,52967.0,99.0,0.0,7.066666666666666,1.3222222222222224,1.2833333333333334,46.4,60.66666666666667,1.6569444444444446
22358,52,3,20,0,5644,10.764815823651164,6.381688007720869,11.017843984075137,11.997612380043302,214.9216791112603,52968.0,99.0,0.0,7.0,1.0333333333333334,1.3,48.8,64.2,1.6666666666666667
22364,52,3,20,10,5644,8.189889038241956,8.62437194780729,11.003512547049963,10.228797997357796,419.1308229495105,52969.0,99.0,0.0,7.083333333333333,0.9777777777777779,1.3166666666666667,53.36666666666667,70.96666666666667,1.676388888888889
22370,52,3,20,20,5644,9.813263031139584,4.952072906868977,4.258757471780971,8.368499135343365,262.05602669949684,52970.0,99.0,0.0,7.166666666666667,0.9222222222222223,1.3333333333333333,57.93333333333333,77.73333333333333,1.6861111111111111
22376,52,3,20,30,5644,10.69385968784775,8.276027794589691,4.166379871130523,7.1563717912669595,260.5362605929149,52971.0,99.0,0.0,7.25,0.8666666666666667,1.35,62.5,84.5,1.6958333333333333
